lat,long,STRUCTURE_NUMBER_008,county,location,intersects,carries,yr_built,bridge_condition,avg_daily_traffic,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
39.25166702,-76.68000031,100000030201010,Baltimore County,0.84 MI N OF US 1,IS 695,IS 95 RAMP G,1969,Fair,12942,NA,08,16,State Highway Agency,State Highway Agency,12942 vehicles
39.25,-76.6783371,100000030202010,Baltimore County,0.83 MILE NORTH OF US 1,IS 695,IS 95 NBR,1969,Fair,91742,0,08,16,State Highway Agency,State Highway Agency,91742 vehicles
39.41833496,-76.63666534,100000030203010,Baltimore County,0.22 MILE SOUTH OF MD 131,IS 695  MTA LIGHT RAIL,IS 83 RAMP C,1973,Fair,37400,4011,03,16,State Highway Agency,State Highway Agency,37400 vehicles
39.417956,-76.633214,100000030204010,Baltimore County,0.40 MI S OF MD 139,IS 83 RAMP C,IS 695 RAMP B,1973,Fair,11150,NA,05,15,State Highway Agency,State Highway Agency,11150 vehicles
39.71666718,-76.66666412,100000030207010,Baltimore County,0.13 MI E OF MD 45,IS 83,FREELAND ROAD,2007,Good,1024,NA,11,15,State Highway Agency,State Highway Agency,1024 vehicles
39.70000076,-76.64333344,100000030208010,Baltimore County,0.25 MI E OF MD 45,IS 83,MD 439,2002,Good,7650,NA,03,15,State Highway Agency,State Highway Agency,7650 vehicles
39.65166855,-76.66333008,100000030211011,Baltimore County,0.55 MILE SOUTH OF MD 45,NCR TRAIL & LITTLE FALLS,IS 83 NBR,2006,Good,50431,NA,05,16,State Highway Agency,State Highway Agency,50431 vehicles
39.65166855,-76.66333008,100000030211012,Baltimore County,0.55 MILE SOUTH OF MD 45,NCR TRAIL & LITTLE FALLS,IS 83 SBR,2005,Good,50431,NA,05,16,State Highway Agency,State Highway Agency,50431 vehicles
39.64666748,-76.66666412,100000030212011,Baltimore County,0.99 MILE SOUTH OF MD 45,DAIRY ROAD,IS 83 NBR,1958,Fair,50431,NA,03,15,State Highway Agency,State Highway Agency,50431 vehicles
39.64666748,-76.66666412,100000030212012,Baltimore County,0.99 MILE SOUTH OF MD 45,DAIRY ROAD,IS 83 SBR,1958,Fair,50431,NA,03,15,State Highway Agency,State Highway Agency,50431 vehicles
39.64333344,-76.66999817,100000030213020,Baltimore County,1.11 MILE SOUTH OF MD 45,OWL BRANCH,IS 83,1958,Fair,50431,NA,12,15,State Highway Agency,State Highway Agency,50431 vehicles
39.632317,-76.671806,100000030214010,Baltimore County,@ IS 83,IS 83,MIDDLETOWN ROAD,2014,Good,7300,NA,09,16,State Highway Agency,State Highway Agency,7300 vehicles
39.61333466,-76.66166687,100000030215011,Baltimore County,1.92 M N OF MD 137,GUNPOWDER FALLS,IS 83 NBR,1958,Fair,59820,903,11,15,State Highway Agency,State Highway Agency,59820 vehicles
39.61333466,-76.66166687,100000030215012,Baltimore County,1.92 M N OF MD 137,GUNPOWDER FALLS,IS 83 SBR,1958,Fair,59820,NA,12,15,State Highway Agency,State Highway Agency,59820 vehicles
39.375,-76.43333435,100000030216013,Baltimore County,0.39 MILE EAST OF MD 7,US 40,MD 43 EBR,1968,Fair,8100,NA,07,16,State Highway Agency,State Highway Agency,8100 vehicles
39.375,-76.41666412,100000030216014,Baltimore County,0.39 MILE EAST OF MD 7,US 40,MD 43 WBR,2005,Good,8100,NA,07,16,State Highway Agency,State Highway Agency,8100 vehicles
39.375,-76.43333435,100000030217013,Baltimore County,0.08 MILE WEST OF US 40,CSX TRANSPORTATION,MD 43,1963,Fair,24493,NA,02,17,State Highway Agency,State Highway Agency,24493 vehicles
39.375,-76.43333435,100000030217014,Baltimore County,0.08 MILE WEST OF US 40,CSX TRANSPORTATION,MD 43 & RAMP N,1963,Fair,22608,NA,02,15,State Highway Agency,State Highway Agency,22608 vehicles
39.376725,-76.43908055555555,100000030218010,Baltimore County,0.52 M W OF BR NO 0301400,MD 43,MD 7,1963,Fair,16450,616,07,15,State Highway Agency,State Highway Agency,16450 vehicles
39.38666534,-76.5533371,100000030219020,Baltimore County,0.14 M N OF BALTO CITY,TRIB TO HERRING RUN,MD 41,1963,Fair,29990,NA,11,15,State Highway Agency,State Highway Agency,29990 vehicles
39.3806138888889,-76.55669444444445,100000030220020,Baltimore County,.03 MI. W. OF MD 41,TRIB TO HERRING RUN,TAYLOR AVENUE,1963,Fair,6328,NA,11,15,State Highway Agency,State Highway Agency,6328 vehicles
39.37333298,-76.5633316,100000030221020,Baltimore County,0.95 MI N OF BALT CITY,TRIB TO HERRING RUN,MD 41,1963,Fair,29990,NA,11,15,State Highway Agency,State Highway Agency,29990 vehicles
39.37333298,-76.56833649,100000030222020,Baltimore County,0.4 M N OF TAYLOR AVENUE,TRIB TO HERRING RUN,MD 41,1963,Fair,31890,NA,11,15,State Highway Agency,State Highway Agency,31890 vehicles
39.2816658,-76.48999786,100000030223015,Baltimore County,0.62 MILE NORTH OF MD 150,MD 151 NBR,MD 695 IL,1967,Fair,41012,NA,05,16,State Highway Agency,State Highway Agency,41012 vehicles
39.2816658,-76.48999786,100000030223016,Baltimore County,0.62 MILE NORTH OF MD 150,MD 151 NBR,MD 695 OL,1967,Fair,41012,957,05,16,State Highway Agency,State Highway Agency,41012 vehicles
39.29166794,-76.50166321,100000030224015,Baltimore County,0.18 MILE SOUTH OF MD 151,NORFOLK SOUTHERN RR,MD 695 IL,1966,Fair,41012,648,06,15,State Highway Agency,State Highway Agency,41012 vehicles
39.29166794,-76.50166321,100000030224016,Baltimore County,0.18 MILE SOUTH OF MD 151,NORFOLK SOUTHERN RR,MD 695 OL,1966,Fair,41012,NA,06,15,State Highway Agency,State Highway Agency,41012 vehicles
39.29166794,-76.50333405,100000030225015,Baltimore County,0.26 MILE SOUTH OF MD 151,MD 695 RMP 1(MERRITT BL),MD 695 IL,1966,Fair,41012,903,07,15,State Highway Agency,State Highway Agency,41012 vehicles
39.29166794,-76.50333405,100000030225016,Baltimore County,0.26 MILE SOUTH OF MD 151,MD 695 RMP 1(MERRITT BL),MD 695 OL,1966,Fair,41012,779,07,15,State Highway Agency,State Highway Agency,41012 vehicles
39.29833221,-76.50166321,100000030226015,Baltimore County,0.62 MILE SOUTH OF MD 151,MD 150,MD 695 IL,1965,Fair,41012,954,10,16,State Highway Agency,State Highway Agency,41012 vehicles
39.29833221,-76.50166321,100000030226016,Baltimore County,0.62 MILE SOUTH OF MD 151,MD 150,MD 695 OL,1965,Fair,41012,2699,10,16,State Highway Agency,State Highway Agency,41012 vehicles
39.30666733,-76.75499725,100000030227013,Baltimore County,0.54 MILE WEST OF IS 695,ROLLING ROAD,IS 70 EBR,1964,Fair,94221,648,08,16,State Highway Agency,State Highway Agency,94221 vehicles
39.30666733,-76.75499725,100000030227014,Baltimore County,0.54 MILE WEST OF IS 695,ROLLING ROAD,IS 70 WBR,1964,Fair,94221,649,08,16,State Highway Agency,State Highway Agency,94221 vehicles
39.3045,-76.79615,100000030229013,Baltimore County,ON HOWARD CO LINE,PATAPSCO RIVER  CSX TRAN,IS 70 EBR,1965,Fair,94221,2565,08,16,State Highway Agency,State Highway Agency,94221 vehicles
39.305,-76.796364,100000030229014,Baltimore County,ON HOWARD CO LINE,PATAPSCO RIVER  CSX TRAN,IS 70 WBR,1965,Fair,94221,NA,02,15,State Highway Agency,State Highway Agency,94221 vehicles
39.30500031,-76.50166321,100000030238015,Baltimore County,0.75 MILE SOUTH OF MD 150,AMTRAK & BACK RIVER,MD 695 IL,1968,Fair,69922,7677,06,15,State Highway Agency,State Highway Agency,69922 vehicles
39.30500031,-76.50166321,100000030238016,Baltimore County,0.75 MILE SOUTH OF MD 150,AMTRAK & BACK RIVER,MD 695 OL,1968,Fair,69922,NA,06,15,State Highway Agency,State Highway Agency,69922 vehicles
39.305969,-76.734153,100000030240010,Baltimore County,0.53 MI E OF IS 695,WOODLAWN DRIVE,IS 70,1968,Fair,25300,3374,08,16,State Highway Agency,State Highway Agency,25300 vehicles
39.301261,-76.712117,100000030241010,Baltimore County,0.04 MI W OF BALT CITY,MD 122(SECURITY BLVD),IS 70,1968,Fair,12590,NA,10,16,State Highway Agency,State Highway Agency,12590 vehicles
39.29000092,-76.50499725,100000030242013,Baltimore County,0.21 MI N OF MD 695,MERRITT BOULEVARD,MD 151 EBR,1968,Fair,30031,NA,10,15,State Highway Agency,State Highway Agency,30031 vehicles
39.29000092,-76.50499725,100000030242014,Baltimore County,0.21 MI N OF MD 695,MERRITT BOULEVARD,MD 151 WBR,1968,Fair,30031,NA,10,15,State Highway Agency,State Highway Agency,30031 vehicles
39.225897,-76.716883,100000030243011,Baltimore County,ON HOWARD CO LINE,CSX TRANS PAT RIV CO RD,IS 95 NBR,1968,Fair,172509,NA,05,16,State Highway Agency,State Highway Agency,172509 vehicles
39.226017,-76.717183,100000030243012,Baltimore County,ON HOWARD CO LINE,CSX TRANS PAT RIV CO RD,IS 95 SBR,1968,Fair,172509,4269,05,16,State Highway Agency,State Highway Agency,172509 vehicles
39.2703361111111,-76.46501111111111,100000030244010,Baltimore County,1.78 MI N OF MD 20D,MD 695,BEACHWOOD ROAD,1970,Fair,999,NA,11,16,State Highway Agency,State Highway Agency,999 vehicles
39.3186305555556,-76.4576111111111,100000030245013,Baltimore County,1.20 MI E OF MD 695,MD 150,MD 702 EBR,1970,Fair,25819,NA,10,16,State Highway Agency,State Highway Agency,25819 vehicles
39.3183472222222,-76.45683055555556,100000030245014,Baltimore County,1.20 MI E OF MD 695,MD 150,MD 702 WBR,1970,Fair,27579,NA,10,16,State Highway Agency,State Highway Agency,27579 vehicles
39.3223222222222,-76.47281666666666,100000030246013,Baltimore County,0.29 MILE EAST OF MD 695,MACE AVENUE,MD 702 EBR,1970,Fair,18644,NA,01,16,State Highway Agency,State Highway Agency,18644 vehicles
39.3226694444444,-76.47238333333334,100000030246014,Baltimore County,0.29 MILE EAST OF MD 695,MACE AVENUE,MD 702 WBR,1970,Fair,19406,NA,01,16,State Highway Agency,State Highway Agency,19406 vehicles
39.2816055555556,-76.48375833333333,100000030247010,Baltimore County,0.38 MI S OF MD 151,MD 695,TRAPPE ROAD,1970,Fair,999,NA,12,16,State Highway Agency,State Highway Agency,999 vehicles
39.2775583333333,-76.47289444444445,100000030248010,Baltimore County,1.03 MI S OF MD 151,MD 695,COVE ROAD,1971,Fair,5699,NA,09,16,State Highway Agency,State Highway Agency,5699 vehicles
39.2788722222222,-76.47179722222222,100000030249010,Baltimore County,500 N. OF MD 695,NORFOLK SOUTHERN RR,COVE ROAD,1971,Fair,5699,NA,12,15,State Highway Agency,State Highway Agency,5699 vehicles
39.33166504,-76.48666382,100000030250010,Baltimore County,0.05 MI E OF US 40,CSX RAILROAD,MD 695,1995,Good,96082,NA,10,15,State Highway Agency,State Highway Agency,96082 vehicles
39.33000183,-76.48500061,100000030251015,Baltimore County,0.02 MILE SOUTH OF MD 702,KELSO DRIVE,MD 695 IL,1969,Fair,96082,NA,11,16,State Highway Agency,State Highway Agency,96082 vehicles
39.33000183,-76.48500061,100000030251016,Baltimore County,0.02 MILE SOUTH OF MD 702,KELSO DRIVE,MD 695 OL,1969,Fair,96082,NA,11,16,State Highway Agency,State Highway Agency,96082 vehicles
39.23500061,-76.70999908,100000030253011,Baltimore County,0.81 MI N OF HOWARD CO,IS 195,IS 95 NBR,1970,Fair,176796,NA,09,15,State Highway Agency,State Highway Agency,176796 vehicles
39.23500061,-76.70999908,100000030253012,Baltimore County,0.81 MI N OF HOWARD CO,IS 195,IS 95 SBR,1970,Fair,176796,NA,09,15,State Highway Agency,State Highway Agency,176796 vehicles
39.23695,-76.707867,100000030254010,Baltimore County,0.13 MI N OF IS 195,IS 95,SELFORD ROAD,1970,Fair,4011,NA,09,15,State Highway Agency,State Highway Agency,4011 vehicles
39.23500061,-76.70999908,100000030255010,Baltimore County,0.79 MI N OF HOWARD CO,I195 NBR,IS 95 RAMP A 5,1970,Fair,8984,NA,07,15,State Highway Agency,State Highway Agency,8984 vehicles
39.23500061,-76.70833588,100000030256010,Baltimore County,0.79 MI N OF HOWARD CO,IS 195 SBR,IS 95 RAMP E,1970,Fair,6452,NA,07,15,State Highway Agency,State Highway Agency,6452 vehicles
39.31000137,-76.50333405,100000030257015,Baltimore County,0.94 MILE SOUTH OF MD 150,CHESACO AVENUE,MD 695 IL,1970,Good,69922,NA,03,15,State Highway Agency,State Highway Agency,69922 vehicles
39.31000137,-76.50333405,100000030257016,Baltimore County,0.94 MILE SOUTH OF MD 150,CHESACO AVENUE,MD 695 OL,1970,Good,69922,NA,03,15,State Highway Agency,State Highway Agency,69922 vehicles
39.3016277777778,-76.50073888888889,100000030258010,Baltimore County,0.47 MI W OF MD 150,MD 695,DIAMOND POINT ROAD,1970,Fair,999,598,09,16,State Highway Agency,State Highway Agency,999 vehicles
39.25500107,-76.67333221,100000030259011,Baltimore County,0.31 MI S OF BALT CITY,PROPOSED LANSDOWNE ROAD,IS 95 NBR,1972,Fair,182461,NA,10,16,State Highway Agency,State Highway Agency,182461 vehicles
39.25500107,-76.67333221,100000030259012,Baltimore County,0.31 MI S OF BALT CITY,PROPOSED LANSDOWNE ROAD,IS 95 SBR,1971,Fair,182461,NA,06,16,State Highway Agency,State Highway Agency,182461 vehicles
39.24666595,-76.68499756,100000030260011,Baltimore County,0.32 MILE SOUTH OF IS 695,SULPHUR SPRING ROAD,IS 95 NBR & RMP H,1971,Fair,176796,840,06,15,State Highway Agency,State Highway Agency,176796 vehicles
39.24666595,-76.68499756,100000030260012,Baltimore County,0.32 MILE SOUTH OF IS 695,SULPHUR SPRING ROAD,IS 95 SBR & RMP D,1971,Fair,176796,755,06,15,State Highway Agency,State Highway Agency,176796 vehicles
39.24166489,-76.69166565,100000030261011,Baltimore County,0.85 MILE SOUTH OF IS 695,US1  AMTRAK  POTOMAC AVE,IS 95 NBR,1970,Fair,179291,NA,12,16,State Highway Agency,State Highway Agency,179291 vehicles
39.24166489,-76.69166565,100000030261012,Baltimore County,0.85 MILE SOUTH OF IS 695,US1  AMTRAK  POTOMAC AVE,IS 95 SBR,1970,Fair,176796,NA,12,16,State Highway Agency,State Highway Agency,176796 vehicles
39.24166489,-76.69333649,100000030262020,Baltimore County,0.05 MILE SOUTH OF US 1,EAST BRANCH HERBERT RUN,IS 95,1969,Fair,176796,NA,03,16,State Highway Agency,State Highway Agency,176796 vehicles
39.24166489,-76.69333649,100000030263011,Baltimore County,0.14 MILE SOUTH OF US 1,CARVILLE  & OREGON AVE.,IS 95 NBR,1970,Fair,176796,NA,01,16,State Highway Agency,State Highway Agency,176796 vehicles
39.24166489,-76.69333649,100000030263012,Baltimore County,0.14 MILE SOUTH OF US 1,CARVILLE  & OREGON AVE.,IS 95 SBR,1970,Fair,176796,NA,01,16,State Highway Agency,State Highway Agency,176796 vehicles
39.24000168,-76.69499969,100000030264020,Baltimore County,0.22 MILE SOUTH OF US 1,WEST BRANCH HERBERT RUN,IS 95,1969,Fair,176796,NA,12,15,State Highway Agency,State Highway Agency,176796 vehicles
39.24000168,-76.69833374,100000030265011,Baltimore County,0.76 MILE NORTH OF IS 195,OAKLAND ROAD,IS 95 NBR,1969,Fair,176796,NA,06,16,State Highway Agency,State Highway Agency,176796 vehicles
39.24000168,-76.69833374,100000030265012,Baltimore County,0.76 MILE NORTH OF IS 195,OAKLAND ROAD,IS 95 SBR,1969,Fair,176796,NA,06,16,State Highway Agency,State Highway Agency,176796 vehicles
39.23166656,-76.70666504,100000030266011,Baltimore County,0.35 MILE SOUTH OF IS 95,FRANCIS AVENUE,IS 195 NBR,1969,Fair,41831,NA,01,17,State Highway Agency,State Highway Agency,41831 vehicles
39.23166656,-76.70666504,100000030266012,Baltimore County,0.35 MILE SOUTH OF IS 95,FRANCIS AVENUE,IS 195 SBR,1969,Fair,41831,NA,01,17,State Highway Agency,State Highway Agency,41831 vehicles
39.3265333333333,-76.48206111111111,100000030267013,Baltimore County,0.20 MI E OF MD 695,AMTRAK & 695 RMP 7,MD 702 EBR,1972,Fair,18644,NA,12,16,State Highway Agency,State Highway Agency,18644 vehicles
39.3256833333333,-76.48065833333334,100000030267014,Baltimore County,0.20 MI E OF MD 695,AMTRAK & 695 RMP 7,MD 702 WBR,1972,Fair,19406,NA,12,16,State Highway Agency,State Highway Agency,19406 vehicles
39.3231055555556,-76.47758055555556,100000030268013,Baltimore County,0.03 MILE EAST OF MD 695,FORCE MAIN,MD 702 EBR,1972,Fair,18644,NA,08,16,State Highway Agency,State Highway Agency,18644 vehicles
39.3231416666667,-76.47673333333333,100000030268014,Baltimore County,0.03 MILE EAST OF MD 695,FORCE MAIN,MD 702 WBR,1972,Fair,19406,NA,07,16,State Highway Agency,State Highway Agency,19406 vehicles
39.3237611111111,-76.47621388888889,100000030269010,Baltimore County,@ MD 695 & MD 702,FORCE MAIN,MD 695 RAMP 7A,1972,Fair,7951,NA,09,16,State Highway Agency,State Highway Agency,7951 vehicles
39.32455,-76.47721666666666,100000030270010,Baltimore County,@ MD 695 & MD 702,NORTHEAST CREEK,MD 695 RAMP 7A,1972,Fair,7951,NA,09,16,State Highway Agency,State Highway Agency,7951 vehicles
39.3247555555556,-76.48018333333333,100000030271013,Baltimore County,0.10 MILE WEST OF MD 695,NORTHEAST CREEK,MD 702 EBR,1972,Fair,18645,NA,09,16,State Highway Agency,State Highway Agency,18645 vehicles
39.3239277777778,-76.47848888888889,100000030271014,Baltimore County,0.10 MILE WEST OF MD 695,NORTHEAST CREEK,MD 702 WBR,1972,Fair,19406,NA,09,16,State Highway Agency,State Highway Agency,19406 vehicles
39.2833416666667,-76.49010833333334,100000030272010,Baltimore County,1.01 MILES N OF MD 20B,MD 695,MD 151,1971,Fair,15651,NA,08,15,State Highway Agency,State Highway Agency,15651 vehicles
39.3831916666667,-76.75691944444445,100000030274010,Baltimore County,0.03 MI S OF MD 400,GWYNNS FALLS,MT. WILSON LANE,1973,Fair,1800,NA,11,15,State Highway Agency,State Highway Agency,1800 vehicles
39.31499863,-76.4916687,100000030276015,Baltimore County,1.12 MILE NORTH OF MD 702,AMTRAK,MD 695 IL,1972,Fair,69922,NA,09,15,State Highway Agency,State Highway Agency,69922 vehicles
39.31499863,-76.4916687,100000030276016,Baltimore County,1.12 MILE NORTH OF MD 702,AMTRAK,MD 695 OL,1972,Fair,69922,NA,09,15,State Highway Agency,State Highway Agency,69922 vehicles
39.3221555555556,-76.46239444444444,100000030277010,Baltimore County,0.69 MI N OF MD 150,MD 702,MARLYN AVENUE,1973,Fair,7687,NA,02,17,State Highway Agency,State Highway Agency,7687 vehicles
39.22499847,-76.70333099,100000030279011,Baltimore County,0.26 MILE NORTH OF US 1,CSX TRANSPORTATION,IS 195 NBR,1972,Fair,41831,NA,10,16,State Highway Agency,State Highway Agency,41831 vehicles
39.22499847,-76.70333099,100000030279012,Baltimore County,0.26 MILE NORTH OF US 1,CSX TRANSPORTATION,IS 195 SBR,1972,Good,41831,NA,10,16,State Highway Agency,State Highway Agency,41831 vehicles
39.228803,-76.702131,100000030280010,Baltimore County,0.24 MI N OF MD 466,IS 195,CEDAR AVENUE,1972,Fair,2664,NA,06,16,State Highway Agency,State Highway Agency,2664 vehicles
39.32166672,-76.48332977,100000030281010,Baltimore County,@ MD 695 & MD 702,NORTHEAST CREEK,MD 695 OL,1972,Good,35900,NA,02,17,State Highway Agency,State Highway Agency,35900 vehicles
39.32500076,-76.47833252,100000030282010,Baltimore County,0.34 MI N OF US 40,MD702  NE CR &RP 7 A,MD 695 OL,1972,Fair,69922,NA,10,16,State Highway Agency,State Highway Agency,69922 vehicles
39.32666779,-76.48000336,100000030283010,Baltimore County,0.08 MI N OF US 40,AMTRAK,MD 695 OL,1973,Fair,36361,NA,01,17,State Highway Agency,State Highway Agency,36361 vehicles
39.32500076,-76.48332977,100000030284010,Baltimore County,0.22 MI N OF MD 702,AMTRAK,MD 695 IL,1973,Fair,36361,NA,03,15,State Highway Agency,State Highway Agency,36361 vehicles
39.321788888888896,-76.47918055555556,100000030286010,Baltimore County,0.19 MI E OF MD 695,FORCE MAIN,MD 695 RAMP 4F,1973,Good,5141,NA,02,15,State Highway Agency,State Highway Agency,5141 vehicles
39.3817972222222,-76.50090277777778,100000030287030,Baltimore County,0.24 MI N OF MD 43,WHITEMARSH RUN,US 1,1971,Fair,35092,NA,05,16,State Highway Agency,State Highway Agency,35092 vehicles
39.2527771,-76.46111298,100000030290015,Baltimore County,0.37 MILE SOUTH OF MD 151,NORFOLK SRN RR MORSE LN,MD 695 IL,1974,Fair,34762,NA,12,15,State Highway Agency,State Highway Agency,34762 vehicles
39.2527771,-76.46111298,100000030290016,Baltimore County,0.26 MILE NORTH OF US 1,NORFOLK SOUTHERN RR MORS,MD 695 OL,1974,Fair,34762,NA,12,15,State Highway Agency,State Highway Agency,34762 vehicles
39.2453694444444,-76.71565555555556,100000030291011,Baltimore County,0.38 MILE NORTH OF IS 195,RAMP 5X FROM UMBC,MD 166 NBR,1975,Fair,11636,NA,06,15,State Highway Agency,State Highway Agency,11636 vehicles
39.2455166666667,-76.71640555555555,100000030291012,Baltimore County,0.38 MILE NORTH OF IS 195,RAMP 5X FROM UMBC,MD 166 SBR,1975,Fair,9143,NA,05,15,State Highway Agency,State Highway Agency,9143 vehicles
39.2419388888889,-76.71462777777778,100000030292010,Baltimore County,0.08 MI N OF IS 195,MD 166,SELFORD ROAD,1975,Fair,4011,NA,05,15,State Highway Agency,State Highway Agency,4011 vehicles
39.495036,-76.667217,100000030293011,Baltimore County,0.91 MI N OF BEAVERDAM RD,SHAWAN ROAD WBR,IS 83 NBR,1975,Fair,33380,NA,10,15,State Highway Agency,State Highway Agency,33380 vehicles
39.495011,-76.667517,100000030293012,Baltimore County,0.91 MI N OF BEAVERDAM RD,SHAWAN ROAD WBR,IS 83 SBR,1975,Fair,33380,NA,10,15,State Highway Agency,State Highway Agency,33380 vehicles
39.4110555555556,-76.40933611111112,100000030295020,Baltimore County,2.03 MI S OF HARFORD CO,BEAN BRANCH,MD 7,1975,Fair,11470,NA,08,15,State Highway Agency,State Highway Agency,11470 vehicles
39.33166504,-76.48666382,100000030296010,Baltimore County,0.10 MI S OF US 40,CSX TRANSPORTATION,MD 695 RAMP F(4),1975,Fair,8094,429,10,15,State Highway Agency,State Highway Agency,8094 vehicles
39.4623805555556,-76.58239166666667,100000030298010,Baltimore County,0.48 M N OF OLD BOSLEY RD,LOCH RAVEN RESERVOIR,MD 146,1976,Fair,18732,NA,03,15,State Highway Agency,State Highway Agency,18732 vehicles
39.6420888888889,-76.65793055555555,100000030301010,Baltimore County,0.14 M N OF BR NO 0304600,FOURTH MINE BRANCH,MD 45,1930,Fair,5340,NA,11,15,State Highway Agency,State Highway Agency,5340 vehicles
39.4254111111111,-76.65354444444445,100000030302030,Baltimore County,0.85 MILE WEST OF IS 83,ROLAND RUN,MD 131,1979,Fair,9381,NA,06,16,State Highway Agency,State Highway Agency,9381 vehicles
39.4254555555556,-76.59665555555556,100000030303020,Baltimore County,0.89 MILE NORTH OF IS 695,LONG QUARTER BRANCH,MD 146,1979,Fair,16832,NA,06,15,State Highway Agency,State Highway Agency,16832 vehicles
39.3793888888889,-76.45766111111111,100000030304020,Baltimore County,0.46 MILE WEST OF IS 95,BRANCH OF WHITEMARSH RUN,MD 43,1979,Fair,53732,NA,09,16,State Highway Agency,State Highway Agency,53732 vehicles
39.2505861111111,-76.52268055555555,100000030305010,Baltimore County,.08 MILE SOUTH OF MD 695B,NORFOLK SOUTHERN RR,MD 695A,1937,Fair,7360,NA,07,16,State Highway Agency,State Highway Agency,7360 vehicles
39.38333511,-76.75499725,100000030307011,Baltimore County,0.62 MILE SOUTH OF MD 37,MT WILSON LANE,IS 795 NBR,1983,Fair,110982,NA,11,16,State Highway Agency,State Highway Agency,110982 vehicles
39.38333511,-76.75499725,100000030307012,Baltimore County,0.62 MILE SOUTH OF MD 37,MT WILSON LANE,IS 795 SBR,1983,Fair,110982,NA,11,16,State Highway Agency,State Highway Agency,110982 vehicles
39.3983345,-76.75,100000030308010,Baltimore County,@ IS 795 & IS 695,IS 695  MTA METRO,IS 795 RAMP B,1983,Fair,69900,0,02,15,State Highway Agency,State Highway Agency,69900 vehicles
39.3983345,-76.75,100000030309010,Baltimore County,@ METRO,MTA METRO,IS 795 RAMP G,1983,Fair,37780,0,04,15,State Highway Agency,State Highway Agency,37780 vehicles
39.40000153,-76.75,100000030310010,Baltimore County,1.55 MI S OF MD 37,IS 695 RAMP B,IS 795 RAMP G,1983,Fair,110982,NA,07,15,State Highway Agency,State Highway Agency,110982 vehicles
39.3983345,-76.75,100000030311030,Baltimore County,.287 M N OF OLD  COURT RD,BRANCH OF GWYNNS FALLS,IS 695 RAMP G(1),1982,Fair,34582,NA,03,15,State Highway Agency,State Highway Agency,34582 vehicles
39.40166855,-76.75,100000030312010,Baltimore County,@ IS 795 & IS 695,GWYNNS FALLS,IS 795 RAMP B,1984,Good,23650,NA,07,15,State Highway Agency,State Highway Agency,23650 vehicles
39.40166855,-76.75,100000030313010,Baltimore County,0.15 MI N OF IS 695,GWYNNS FALLS,IS 795 RAMP E,1984,Good,32012,NA,07,15,State Highway Agency,State Highway Agency,32012 vehicles
39.37833405,-76.75166321,100000030314011,Baltimore County,0.32 MILE NORTH OF IS 695,GWYNNS FALLS,IS 795 NBR,1984,Fair,110982,NA,10,15,State Highway Agency,State Highway Agency,110982 vehicles
39.37833405,-76.75166321,100000030314012,Baltimore County,0.32 MILE NORTH OF IS 695,GWYNNS FALLS,IS 795 SBR,1984,Fair,110982,NA,11,15,State Highway Agency,State Highway Agency,110982 vehicles
39.39666748,-76.75666809,100000030315011,Baltimore County,0.71 MILE NORTH OF IS 695,CSX TRANSPORTATION,IS 795 NBR,1983,Fair,110982,NA,09,15,State Highway Agency,State Highway Agency,110982 vehicles
39.39666748,-76.75666809,100000030315012,Baltimore County,0.71 MILE NORTH OF IS 695,CSX TRANSPORTATION,IS 795 SBR,1983,Fair,110982,NA,09,15,State Highway Agency,State Highway Agency,110982 vehicles
39.390864,-76.762508,100000030316010,Baltimore County,0.06 MI W OF PURDY LA,IS 795  MTA METRO,MCDONOGH ROAD,1983,Fair,13860,0,06,15,State Highway Agency,State Highway Agency,13860 vehicles
39.40000153,-76.76667023,100000030317011,Baltimore County,0.82 MI N OF MCDONOUGH RD,CSX TRANSPORTATION,IS 795 NBR,1984,Fair,110982,NA,09,15,State Highway Agency,State Highway Agency,110982 vehicles
39.40000153,-76.76667023,100000030317012,Baltimore County,0.82 MI N OF MCDONOUGH RD,CSX TRANSPORTATION,IS 795 SBR,1984,Fair,110982,NA,09,15,State Highway Agency,State Highway Agency,110982 vehicles
39.40333176,-76.76833344,100000030318030,Baltimore County,1.04 MI N OF MCDONOUGH RD,BRANCH OF GWYNNS FALLS,IS 795,1984,Fair,110982,NA,07,15,State Highway Agency,State Highway Agency,110982 vehicles
39.40166855,-76.76999664,100000030319011,Baltimore County,0.8 MILE SOUTH OF MD 940,PAINTERS MILL RD  GWYNNS,IS 795 NBR RAMP C,1985,Good,110982,NA,04,15,State Highway Agency,State Highway Agency,110982 vehicles
39.38999939,-76.76667023,100000030319012,Baltimore County,0.67 MI S OF MD 140,PAINTERS MILL RD  GWYNNS,IS 795 SBR RAMP C,1985,Fair,110982,NA,04,15,State Highway Agency,State Highway Agency,110982 vehicles
39.40833282,-76.78333282,100000030321010,Baltimore County,0.43 MI S OF MD 940,IS 795 RAMP NB(10),IS 795 RAMP C(4),1986,Fair,15802,NA,06,15,State Highway Agency,State Highway Agency,15802 vehicles
39.40333176,-76.76833344,100000030322030,Baltimore County,0.22 M N OF BR NO 0331700,GWYNNS FALLS,IS 795,1984,Good,110982,NA,03,15,State Highway Agency,State Highway Agency,110982 vehicles
